mol_id,name,formal_charge,n_atoms,source_index,label,paff,smina_affinity_kcal_mol,aimnet_interaction_kcal_mol,gas_bound_ev,cpcm_bound_ev,cpcm_local_min_ev,desolvation_kcal_mol,local_strain_kcal_mol,aimnet2_composite_kcal_mol,optimization_steps,bound_refinement_steps,restrained_rotatable_torsions,final_max_force_ev_a,optimization_converged,error,aimnet2_score_rank
37851,B4RNM9:37851,0,34,11.0,1.0,8.0,-8.48264,-29.77467775648528,-38044.0118488828,-38046.14124717962,-38046.55016092706,49.10509127425624,9.429775031359368,28.760188549130326,423,128,6,0.0019366869237273,True,,119.0
141261,B4RNM9:141261,0,24,171.0,0.0,,-6.64788,-22.565219854261315,-57516.3395516826,-57517.64199226901,-57518.58280319925,30.034993439338475,21.695615456502168,29.165389041579328,406,43,9,0.0019352108938619,True,,120.0
97280,B4RNM9:97280,0,34,14.0,1.0,8.0,-8.26199,-62.124144552317794,-36468.01397791416,-36469.67454464772,-36471.97571358371,38.29357858521127,53.066216314775424,29.2356503476689,583,43,6,0.0019456654554232,True,,121.0
99054,B4RNM9:99054,0,39,222.0,0.0,,-8.56736,-35.085547029339864,-42868.70159391148,-42870.485369604656,-42871.51557028347,41.13484469159735,23.75699202886933,29.80628969112682,559,38,11,0.0019108748529106,True,,122.0
130295,B4RNM9:130295,0,23,86.0,0.0,,-5.99036,-45.35398796925728,-25078.450714552637,-25080.02065785787,-25081.725048232307,36.20375268175344,39.30417575177263,30.15394046426878,541,98,4,0.0016789654036983,True,,123.0
100237,B4RNM9:100237,0,36,95.0,0.0,,-8.70611,-23.99643765349797,-53173.875934077776,-53175.858351153125,-53176.23903225578,45.715623786323206,8.778714775909515,30.49790090873475,371,166,6,0.0019160702358931,True,,124.0
112462,B4RNM9:112462,0,35,44.0,1.0,8.0,-8.48718,-32.21101016154914,-39081.18393518345,-39082.70201250084,-39083.90959114422,35.00769458830646,27.847425064850725,30.64410949160804,718,73,6,0.0018864150624722,True,,125.0
27919,B4RNM9:27919,0,34,53.0,1.0,8.0,-8.10232,-46.55167062355453,-38043.59018850423,-38045.3666942791,-38046.94635984676,40.96719639291198,36.427953379247086,30.843479148604537,223,43,7,0.00198251218535,True,,126.0
70897,B4RNM9:70897,0,41,149.0,0.0,,-7.40048,-46.31093091028946,-58494.189770040015,-58497.23919367165,-58497.55625460775,70.32137951318914,7.311598882081618,31.322047484981304,683,300,8,0.0019018301973119,True,,127.0
68639,B4RNM9:68639,0,33,220.0,0.0,,-7.49098,-18.703719369673887,-36799.774496937054,-36801.296201666366,-36801.951545337724,35.09134469437276,15.11258407885438,31.50020940355325,343,250,5,0.0017962913261726,True,,128.0
1118,B4RNM9:1118,0,40,224.0,0.0,,-9.22828,-32.46403233507454,-47535.61746234761,-47538.30559975901,-47538.439500892506,61.98992135090848,3.087833493490687,32.61372250932462,531,249,4,0.001838112832047,True,,129.0
8929,B4RNM9:8929,0,34,1.0,1.0,8.0,-8.35427,-51.32471299942431,-36469.45749369175,-36471.26469833183,-36473.10080533336,41.67512904222479,42.34163333110239,32.69204937390287,528,55,6,0.0019333262462168,True,,130.0
25490,B4RNM9:25490,0,37,34.0,1.0,8.0,-8.73187,-41.33631487462113,-39569.74354216064,-39572.16956464443,-39572.97017458553,55.94540752565686,18.462503840394945,33.071596491430675,666,160,7,0.0015886160545051,True,,131.0
19285,B4RNM9:19285,0,35,226.0,0.0,,-7.83154,-43.55096148612966,-48320.75942678533,-48323.29289513087,-48324.08645589265,58.42316795977548,18.299945903448545,33.17215237709437,703,208,8,0.0014345416566357,True,,132.0
28387,B4RNM9:28387,0,32,100.0,0.0,,-7.86186,-37.13844477488652,-35776.374659042966,-35778.848140333226,-35779.448865196726,57.03983360219759,13.853044447775424,33.75443327508649,739,239,4,0.0019333080854266,True,,133.0
121875,B4RNM9:121875,0,35,198.0,0.0,,-8.02319,-13.653119824503124,-35932.51848023546,-35934.339054012606,-35934.59169269411,41.98342866696006,5.825986398778841,34.15629524123578,528,123,9,0.001939226873219,True,,134.0
33686,B4RNM9:33686,0,32,164.0,0.0,,-8.14723,-36.115001124028815,-37102.30361739947,-37103.978022645104,-37105.44503896542,38.612702254788246,33.83020002301705,36.32790115377648,648,55,6,0.0015685089165344,True,,135.0
48402,B4RNM9:48402,0,64,107.0,0.0,,-8.7961,-53.46312457226087,-95834.3439527414,-95837.35724786858,-95838.30156475,69.48823640845852,21.776464611195284,37.80157644739293,866,300,13,0.001984019530937,True,,136.0
68382,B4RNM9:68382,0,35,179.0,0.0,,-8.49623,-18.929459201997435,-38986.585582363696,-38988.81056439819,-38989.066339083096,51.3093046287409,5.898304355117659,38.27814978186112,719,300,5,0.0019251611083745,True,,137.0
119287,B4RNM9:119287,0,33,237.0,0.0,,-7.52998,-41.3079508566298,-43077.58044516227,-43080.59356275926,-43081.04638785911,69.48414246477287,10.442394873955832,38.618586482098905,303,267,7,0.0019595415797084,True,,138.0
117050,B4RNM9:117050,0,43,84.0,0.0,,-9.04865,-21.446155032851,-71610.03349081735,-71612.14202116075,-71612.64102753962,48.62386483614412,11.507360467758383,38.68507027105151,447,233,7,0.0019980517681688,True,,139.0
32669,B4RNM9:32669,0,33,119.0,0.0,,-9.49988,-36.77099513450928,-39722.12654326386,-39722.43057577163,-39725.39968959378,7.011156187429955,68.46939131031826,38.70955236323893,482,120,4,0.0019814949482679,True,,140.0
80795,B4RNM9:80795,0,33,35.0,1.0,8.0,-8.52265,-26.76980509571573,-35996.65638987941,-35997.99743757881,-35999.49679609681,30.92529461505976,34.57602881971105,38.73151833905508,417,48,6,0.0019602756947278,True,,141.0
60570,B4RNM9:60570,0,36,176.0,0.0,,-7.03141,-31.83419709429624,-52981.14505091142,-52983.22103024793,-52984.21398692796,47.87322078489319,22.898125013672725,38.93714870426968,1000,131,6,0.0058570350520312,False,,142.0
104488,B4RNM9:104488,0,32,47.0,1.0,8.0,-8.50031,-29.862722024338986,-35980.521291709185,-35981.90394706489,-35983.51408645904,31.884789963572,37.13069651275727,39.15276445199028,745,42,5,0.0019586987327784,True,,143.0
6617,B4RNM9:6617,0,28,76.0,0.0,,-8.26,-26.212535736872173,-30467.63825955465,-30470.040148180808,-30470.49072570152,55.38886754734381,10.390564467836894,39.566896278308526,613,42,9,0.0018045762553811,True,,144.0
99922,B4RNM9:99922,0,34,158.0,0.0,,-7.28805,-30.82677623709719,-65210.21611156616,-65212.81884779372,-65213.2692102042,60.02052326621485,10.385603907903269,39.57935093702093,997,300,4,0.0017769513651728,True,,145.0
24714,B4RNM9:24714,0,36,233.0,0.0,,-8.73421,-19.31630099749346,-49926.119090323984,-49928.60641747867,-49928.677150000745,57.35912682111261,1.6311307084198543,39.67395653203901,213,300,5,0.0018541819881647,True,,146.0
29420,B4RNM9:29420,0,31,36.0,1.0,8.0,-8.15316,-36.53941495417663,-34943.017193604544,-34944.10067850916,-34946.323844856306,24.985755466628653,51.26743388379707,39.71377439624909,459,36,5,0.0019581888336688,True,,147.0
114399,B4RNM9:114399,0,34,28.0,1.0,8.0,-8.16218,-20.84140847944192,-38044.70127259291,-38046.29366619429,-38047.39116660204,36.72146880976555,25.308960647000237,41.18902097732386,463,58,6,0.0019995281472802,True,,148.0
136414,B4RNM9:136414,0,41,43.0,1.0,8.0,-8.95921,-32.682217753267,-45761.72202169591,-45764.6524916722,-45764.93300508215,67.57824305435896,6.468792907384342,41.36481820847631,649,106,6,0.0019603164400905,True,,149.0
72902,B4RNM9:72902,0,39,152.0,0.0,,-9.56969,-31.23464217987368,-71039.67920639337,-71042.39237252824,-71042.83028620208,62.56709742555109,10.098529221328413,41.43098446700582,756,300,8,0.0019359865691512,True,,150.0
62599,B4RNM9:62599,0,33,49.0,1.0,8.0,-8.18193,-35.85159523175244,-37008.377857281535,-37009.773258736015,-37011.75083915884,32.17872198394501,45.60408792948802,41.93121468168059,1000,148,6,0.0082572195678949,False,,151.0
86499,B4RNM9:86499,0,31,137.0,0.0,,-7.82436,-6.58288902935921,-124912.38023772584,-124914.1598111348,-124914.51734958096,41.03793771507383,8.24503243925395,42.70008112496858,1000,88,8,0.0088611869141459,False,,152.0
101552,B4RNM9:101552,0,26,213.0,0.0,,-8.01861,-38.58616025895061,-41240.555400992365,-41242.37761188147,-41244.10010981024,42.02118136570179,39.7217458745702,43.156766981321375,342,85,5,0.0019930570852011,True,,153.0
19262,B4RNM9:19262,0,33,200.0,0.0,,-7.28342,-32.53743192390692,-47269.90436711341,-47272.30204414766,-47273.202872219874,55.29174593067053,20.77358884640636,43.52790285316997,545,42,9,0.0018728318391367,True,,154.0
49481,B4RNM9:49481,0,36,20.0,1.0,8.0,-8.66644,-32.50392837889548,-38541.01213403395,-38543.138500106754,-38544.356424995705,49.03516652737791,28.08601515576808,44.61725330425051,609,100,6,0.0019598449580371,True,,155.0
77944,B4RNM9:77944,0,45,207.0,0.0,,-8.04695,-22.332343152372484,-53677.65516493317,-53679.2118246216,-53680.59837140434,35.8974252010585,31.974528402807916,45.53961045149393,583,75,12,0.0019989761058241,True,,156.0
124923,B4RNM9:124923,0,37,57.0,1.0,8.0,-8.59679,-70.42042595101303,-39567.71681814993,-39570.05275283493,-39572.74733095156,53.86793353258638,62.13844754185519,45.58595512342853,546,94,7,0.0019587229471653,True,,157.0
4844,B4RNM9:4844,0,34,10.0,1.0,8.0,-9.10728,-30.52366061399389,-38044.10775451458,-38045.94532669185,-38047.41224523587,42.37542108610704,33.827945248032314,45.67970572014546,795,40,6,0.0018808786990121,True,,158.0
4333,B4RNM9:4333,0,42,122.0,0.0,,-8.19298,-35.284801070131,-50757.04843717738,-50759.98760925993,-50760.59836351408,67.77891839209944,14.084327690588848,46.57844501255729,1000,300,8,0.1326273083686828,False,,159.0
111294,B4RNM9:111294,0,34,68.0,0.0,,-8.5304,-41.30205938861439,-39524.0040341196,-39526.294099054285,-39527.83861811447,52.81015196152171,35.617455662634576,47.1255482355419,1000,107,7,0.0157229136675596,False,,160.0
20531,B4RNM9:20531,0,42,33.0,1.0,8.0,-9.1976,-67.37480621310941,-48361.747570520965,-48365.76151856553,-48366.716806004966,92.56384087131173,22.029451689098327,47.21848634730064,944,144,7,0.0017085071885958,True,,161.0
32175,B4RNM9:32175,0,39,160.0,0.0,,-8.4228,-44.55582433275057,-52932.74262099186,-52935.97002354364,-52936.76019176916,74.4256709138997,18.22171215878962,48.09155873993875,982,151,9,0.001755466684699,True,,162.0
117325,B4RNM9:117325,0,40,31.0,1.0,8.0,-8.73152,-56.262665936740525,-46294.32945949031,-46296.6448554512,-46298.85967569734,53.39429930292296,51.07496822232156,48.20660158850399,1000,84,8,0.0049473354592919,False,,163.0
85332,B4RNM9:85332,0,35,140.0,0.0,,-7.68188,-17.492518901860556,-39081.07897432464,-39082.72888668004,-39083.964073217605,38.04788278808154,28.48407822931529,49.03944211553628,675,131,8,0.0017846581758931,True,,164.0
64267,B4RNM9:64267,0,37,70.0,0.0,,-8.38475,-6.061087053747208,-131688.01951738333,-131690.25745899713,-131690.4193822203,51.608159627148986,3.734038232917583,49.28111080631936,347,125,9,0.0019547794945538,True,,165.0
110589,B4RNM9:110589,0,39,17.0,1.0,8.0,-8.4887,-15.987607526984474,-43686.49937652801,-43689.03526396299,-43689.33636168658,58.47895348751504,6.943478456535827,49.43482441706639,621,149,6,0.0019788446370512,True,,166.0
55476,B4RNM9:55476,0,33,96.0,0.0,,-7.76511,-18.39300431268581,-37924.020724649454,-37926.90325088501,-37926.97187617367,66.47263412815387,1.5825367513419648,49.662166566810015,546,300,6,0.0019137217896059,True,,167.0
142997,B4RNM9:142997,0,24,150.0,0.0,,-6.76914,-27.883057328060083,-26111.458982434306,-26114.625733603592,-26114.905330545746,73.02701680700521,6.447658657817486,51.59161813676261,346,182,4,0.0017594154924154,True,,168.0
107578,B4RNM9:107578,0,49,136.0,0.0,,-7.16556,-49.86572856634397,-149960.69969343772,-149963.29650099794,-149965.1258554912,59.88380494922969,42.18591679115531,52.20399317404103,342,84,15,0.0019149581203237,True,,169.0
50514,B4RNM9:50514,0,34,29.0,1.0,8.0,-8.85267,-41.02134216143551,-38043.22752221025,-38044.79110602245,-38047.273581078654,36.05709928849886,57.247234771907216,52.282991898970565,989,41,6,0.0019069428090006,True,,170.0
75118,B4RNM9:75118,0,34,77.0,0.0,,-8.50545,-23.92567319326262,-37599.00637881897,-37602.04435539911,-37602.32177910544,70.05740423463774,6.397542648949309,52.52927369032443,864,292,7,0.0019038266036659,True,,171.0
30908,B4RNM9:30908,0,36,162.0,0.0,,-8.2073,-18.08550451182659,-43840.5186340144,-43842.625947015535,-43843.59443241255,48.595792256770025,22.333803821178154,52.84409156612159,628,52,6,0.0019009290263056,True,,172.0
37071,B4RNM9:37071,0,44,39.0,1.0,8.0,-9.64377,-59.9501559635168,-50429.732287169565,-50432.66753924212,-50434.66835111148,67.6885208139979,46.13981781341388,53.878182663894975,526,46,8,0.0018200029153376,True,,173.0
52055,B4RNM9:52055,0,58,187.0,0.0,,-7.43784,-45.10877353536623,-67399.88394957609,-67402.28842658897,-67404.19344222256,55.44855716319216,43.9307041364106,54.27048776423652,1000,279,23,0.0087077850475907,False,,174.0
118755,B4RNM9:118755,0,39,126.0,0.0,,-9.45391,-27.33150585478409,-60911.63472754283,-60914.80718850164,-60915.21363531723,73.15868768147249,9.37288623156353,55.20006805825193,279,300,6,0.0018167149974033,True,,175.0
132725,B4RNM9:132725,0,43,40.0,1.0,8.0,-9.01985,-55.18468386978405,-49395.01921516544,-49397.48345843961,-49399.80621899796,56.82679989038927,53.56413095496212,55.20624697556733,833,84,9,0.0019030409166589,True,,176.0
11311,B4RNM9:11311,0,43,58.0,0.0,,-7.71875,-37.61843432700344,-54355.95673104752,-54359.39150811708,-54359.99353783034,79.20784090011024,13.883134998169522,55.47254157127632,1000,157,10,0.0182666722685098,False,,177.0
113218,B4RNM9:113218,0,28,81.0,0.0,,-6.30782,-26.49158320257211,-57738.88338679981,-57740.98099116842,-57742.53142108639,48.37190587203726,35.75376328129008,57.63408595075523,1000,83,8,0.0435731559991836,False,,178.0
12320,B4RNM9:12320,0,53,201.0,0.0,,-7.47717,-64.55658400189415,-59536.52806538482,-59541.30380759886,-59541.876784177744,110.1312317536244,13.213153803215196,58.78780155494543,617,275,17,0.0018426431342959,True,,179.0
49247,B4RNM9:49247,0,32,202.0,0.0,,-8.16591,-56.3141392144024,-55478.71954745757,-55480.73687466028,-55483.806280485645,46.52067044809279,70.78217984740581,60.9887110810962,513,139,5,0.0018149793613702,True,,180.0
34432,B4RNM9:34432,0,35,4.0,1.0,8.0,-8.02548,-42.57053457820189,-39078.5755462827,-39080.66097305216,-39083.12279142083,48.0910837643728,56.770880240985626,62.291429427156544,829,47,7,0.0019648540765047,True,,181.0
75565,B4RNM9:75565,0,41,23.0,1.0,8.0,-8.52544,-10.406300042400083,-45761.29042103583,-45763.98244018865,-45764.458804298265,62.07943643468885,10.985217334549038,62.6583537268378,677,53,6,0.0017327164532616,True,,182.0
29349,B4RNM9:29349,0,35,112.0,0.0,,-7.02994,-38.35750108048638,-41564.90182379036,-41568.104619196485,-41569.283716610094,73.85821665467445,27.190632303495725,62.6913478776838,1000,40,12,0.049669723957777,False,,183.0
120617,B4RNM9:120617,0,45,175.0,0.0,,-7.7137,-57.28365057806148,-62295.809092445954,-62298.57608099184,-62301.01595873344,63.80827170908122,56.26491736100751,62.78953849202725,939,300,8,0.0019019279861822,True,,184.0
5671,B4RNM9:5671,0,45,118.0,0.0,,-8.22834,-27.612914422283183,-49348.01108368745,-49351.80185343468,-49351.942740570936,87.4172270707587,3.248934544402152,63.05324719287767,610,257,4,0.0018665058305487,True,,185.0
93063,B4RNM9:93063,0,38,18.0,1.0,8.0,-8.77667,-17.115778597029063,-52450.2862217979,-52453.42074355887,-52453.82105364314,72.28378899497697,9.231369845495356,64.39938024344326,665,81,6,0.0019780881702899,True,,186.0
117103,B4RNM9:117103,0,37,135.0,0.0,,-5.89029,-17.501399451550324,-44453.69124855856,-44456.28821336167,-44457.3296739158,59.88743105637487,24.016650922386223,66.40268252721077,488,76,9,0.0019981849472969,True,,187.0
24516,B4RNM9:24516,0,41,24.0,1.0,8.0,-8.52439,-17.537180643173336,-46317.485310711054,-46320.66407411515,-46321.13700502439,73.30402552236929,10.906045853022082,66.67289073221804,955,98,7,0.0019900628831237,True,,188.0
125142,B4RNM9:125142,0,50,71.0,0.0,,-8.84528,-34.828561770324704,-79056.5356807608,-79058.96739126694,-79060.95116678825,56.07657643693453,45.74695029434388,66.99496496095371,1000,46,13,0.0061121452599763,False,,189.0
86631,B4RNM9:86631,0,28,196.0,0.0,,-8.80392,-15.80125762456338,-33525.55747068297,-33526.68689588592,-33529.23727938463,26.04516391367645,58.81324065843005,69.05714694754313,1000,87,3,0.0059479726478457,False,,190.0
69932,B4RNM9:69932,0,38,241.0,0.0,,-7.61957,-20.119228117367253,-48931.35647058774,-48934.91242706405,-48935.2343521411,82.0023044055416,7.423768637162909,69.30684492533724,542,40,9,0.0019501287024468,True,,191.0
126062,B4RNM9:126062,0,39,12.0,1.0,8.0,-8.94165,-20.595844129945803,-44140.936788984574,-44144.28731542012,-44144.900755813935,77.26497512471013,14.146271542739942,70.81540253750427,663,28,6,0.0019327722257003,True,,192.0
22794,B4RNM9:22794,0,38,85.0,0.0,,-7.85829,-32.10724136358115,-58064.169086186535,-58066.012855351706,-58068.72895144043,42.5183270220387,62.63466376664091,73.04574942509845,1000,245,8,0.0047264648601412,False,,193.0
47560,B4RNM9:47560,0,36,127.0,0.0,,-6.87224,-34.22668322056369,-52057.687785050846,-52060.27559866484,-52062.34507062987,59.67639962224747,47.7231572336379,73.17287363532168,795,133,10,0.0019568316638469,True,,194.0
141816,B4RNM9:141816,0,43,190.0,0.0,,-8.00844,-27.573917730400424,-62466.07154372928,-62469.90483505944,-62470.515742957126,88.39779806793885,14.08787079473394,74.91175113227237,1000,245,10,0.0052528181113302,False,,195.0
137428,B4RNM9:137428,0,41,38.0,1.0,8.0,-8.80907,-30.55556019105893,-46317.45550159374,-46319.44564242708,-46322.17884058414,45.89373787688094,63.029046831622125,78.36722451744413,982,88,7,0.0019967230036854,True,,196.0
92627,B4RNM9:92627,0,36,191.0,0.0,,-8.58586,-29.359565543293048,-52522.17198537563,-52524.08888292701,-52526.84523068739,44.20470767004417,63.5628893659756,78.40803149272672,576,43,6,0.0011717880843207,True,,197.0
105310,B4RNM9:105310,0,42,247.0,0.0,,-8.39636,-64.41209950390636,-46217.48628975896,-46219.418475015,-46223.785429108175,44.557250514499394,100.70435373973945,80.84950475033247,851,300,8,0.0019750723149627,True,,198.0
138088,B4RNM9:138088,0,30,199.0,0.0,,-6.1608,-16.936216885498144,-60373.1482781859,-60375.54048801703,-60377.53320741957,55.16566923166093,45.95320109520124,84.18265344136402,811,113,10,0.0010459753684699,True,,199.0
107741,B4RNM9:107741,0,39,82.0,0.0,,-6.56002,-23.93558083945254,-56606.34116309093,-56608.50559506149,-56611.03242116253,49.91298698303439,58.26999416274452,84.24740030632637,545,28,10,0.0019005836220458,True,,200.0
93388,B4RNM9:93388,0,28,133.0,0.0,,-6.58922,-15.79125266074475,-33403.0491092294,-33405.1849102859,-33407.45304713614,49.25274241997868,52.30447832147254,85.76596808070647,691,23,8,0.0019518907647579,True,,201.0
438,B4RNM9:438,0,39,42.0,1.0,8.0,-8.45473,-45.37976511267843,-54612.09737658381,-54614.59903868043,-54617.784984865226,57.68969843514841,73.46966438018686,85.77959770265684,958,116,8,0.0019809165969491,True,,202.0
89373,B4RNM9:89373,0,33,52.0,1.0,8.0,-8.26293,-42.48340875600831,-37571.9145775478,-37573.431111599966,-37577.4857766357,34.97210604684614,93.50279699371757,85.9914942845554,1000,110,6,0.0069816745817661,False,,203.0
63893,B4RNM9:63893,0,40,174.0,0.0,,-6.65618,-37.3845071781219,-119801.69796173222,-119804.39668173996,-119807.09722215666,62.233961819981495,62.27594144781556,87.12539608967515,997,39,13,0.0018181154737249,True,,204.0
25560,B4RNM9:25560,0,36,21.0,1.0,8.0,-8.49918,-25.46704820666965,-40114.81986783978,-40117.16372514273,-40119.71072398804,54.05063344279854,58.73518869683637,87.31877393296527,571,62,6,0.001631049439311,True,,205.0
111991,B4RNM9:111991,0,42,167.0,0.0,,-8.37669,-9.263684850150463,-60632.32866786898,-60636.37938296347,-60636.65961851276,93.4117091847072,6.462385288230311,90.61040962278705,460,153,9,0.0019178257789462,True,,206.0
101058,B4RNM9:101058,0,43,26.0,1.0,8.0,-8.79971,-17.90037696986309,-48845.91893589287,-48848.76033132941,-48850.64516377198,65.524135370004,43.465268694605655,91.08902709474656,770,29,7,0.0018448517657816,True,,207.0
41583,B4RNM9:41583,0,34,45.0,1.0,8.0,-8.46436,-32.40126536124014,-38044.15035124219,-38046.20738446503,-38049.65665860086,47.43631302442972,79.54215119030656,94.57719885349611,1000,60,7,0.0059996894560754,False,,208.0
66023,B4RNM9:66023,0,42,230.0,0.0,,-7.08964,-51.08464953381987,-80010.04401806158,-80013.23472365167,-80016.43528920424,73.57941887348753,73.80679501011326,96.30156434978092,993,300,11,0.0018191484268754,True,,209.0
108281,B4RNM9:108281,0,60,151.0,0.0,,-7.29782,-45.3345989400209,-80180.2142816612,-80180.5531471561,-80186.78039780959,7.814423953149009,143.6038115481445,106.08363656127264,1000,21,17,0.0265590623021125,False,,210.0
67029,B4RNM9:67029,0,43,89.0,0.0,,-7.24458,-35.993197947377034,-56844.20814913294,-56846.561304301045,-56850.53039692197,54.26504730702421,91.52945022893589,109.80129958858303,1000,34,12,0.0043495642021298,False,,211.0
90866,B4RNM9:90866,0,34,209.0,0.0,,-9.15655,-40.51386110094579,-37953.61144957996,-37955.207536703616,-37960.2237496817,36.8066434570024,115.67661930975682,111.96940166581342,694,184,4,0.0019844432827085,True,,212.0
64450,B4RNM9:64450,0,43,30.0,1.0,8.0,-8.62418,-45.09748065380236,-48838.733435023045,-48840.839762687785,-48845.83454160554,48.573069859694925,115.18233813621364,118.6579273421062,1000,119,8,0.0108598796650767,False,,213.0
91355,B4RNM9:91355,0,43,246.0,0.0,,-7.73173,-44.77587841971867,-77521.624810431,-77523.48096136004,-77528.81900673834,42.80385727975029,123.09825076836924,121.12622962840086,1000,85,11,0.0127776367589831,False,,214.0
100013,B4RNM9:100013,0,35,6.0,1.0,8.0,-7.85963,-50.26002190155368,-39075.931249040535,-39077.96411582265,-39083.39151518875,46.87902166225999,125.1588026777565,121.7778024384628,583,77,7,0.0019676701631397,True,,215.0
102379,B4RNM9:102379,0,50,194.0,0.0,,-7.40032,-18.210481369028955,-68277.66397011561,-68281.44960581086,-68283.88764346176,87.29883301971071,56.22248386125674,125.3108355119385,784,41,9,0.0018801637925207,True,,216.0
99755,B4RNM9:99755,0,34,153.0,0.0,,-7.1245,-40.3512372956336,-178554.11217601088,-178557.04717424867,-178561.4804722708,67.68266724533511,102.23428108687943,129.56571103658095,708,238,7,0.0019484024960547,True,,217.0
144881,B4RNM9:144881,0,41,193.0,0.0,,-8.19771,-38.880892904385306,-50242.27328034156,-50244.84499397557,-50249.66198162704,59.30512526390898,111.08237413612706,131.50660649565074,1000,40,9,0.0050364197231829,False,,218.0
89845,B4RNM9:89845,0,35,7.0,1.0,8.0,-8.28413,-36.37014009662662,-39075.721065658494,-39077.53012279018,-39083.03437946549,41.71784851357045,126.93117433284311,132.27888274978693,640,29,7,0.0019541552755981,True,,219.0
59447,B4RNM9:59447,0,29,101.0,0.0,,-8.43923,-26.985654456249307,-107738.58253772322,-107739.76762774213,-107745.49254610276,27.32882506414257,132.0197536824311,132.36292429032434,566,43,4,0.0018301953095942,True,,220.0
9163,B4RNM9:9163,0,25,99.0,0.0,,-7.83645,-18.60356090195379,-28487.347404676788,-28488.85348202422,-28493.955635473085,34.73096870707752,117.6584536466988,133.7858614518225,320,124,5,0.0019393466645851,True,,221.0
9478,B4RNM9:9478,0,45,94.0,0.0,,-8.14445,-61.75847718958175,-74803.3386069583,-74807.81871638857,-74812.02781415096,103.31377780309036,97.06410027330934,138.61940088681794,869,240,9,0.001881813048385,True,,222.0
30513,B4RNM9:30513,0,46,236.0,0.0,,-7.35971,-49.91517666063721,-59010.42269014391,-59012.087136741626,-59018.668281153805,38.38305037812108,151.76479549726776,140.23266921475164,1000,165,14,0.0109312897548079,False,,223.0
26820,B4RNM9:26820,0,38,204.0,0.0,,-5.81545,-3.61505737555363,-47170.432548414414,-47171.89516731427,-47176.70570116661,33.72879309816767,110.9335459926585,141.04728171527253,505,116,10,0.0018970980308949,True,,224.0
136961,B4RNM9:136961,0,35,56.0,1.0,8.0,-8.42537,-52.19483785173764,-37500.61906705926,-37503.996171983,-37509.001709276745,77.87788962276346,115.4304321804578,141.11348395148363,841,77,6,0.0019404861377552,True,,225.0
65283,B4RNM9:65283,0,42,121.0,0.0,,-8.1683,-56.95889991730194,-45655.822212168416,-45658.0268516724,-45664.48663889675,50.84019473096395,148.9662322626676,142.8475270763296,933,61,9,0.0014538357499986,True,,226.0
14426,B4RNM9:14426,0,40,92.0,0.0,,-7.61349,-52.611972261847576,-56312.43197856791,-56314.34892642959,-56320.93237107059,44.2058678531269,151.81784003386406,143.4117356251434,1000,102,14,0.0207178797572851,False,,227.0
59285,B4RNM9:59285,0,46,180.0,0.0,,-7.00096,-34.82834248422107,-54997.18959853331,-55002.57283492541,-55004.99632089403,124.14038030361652,55.88691409616045,145.19895191555588,1000,170,12,0.0114197265356779,False,,228.0
82534,B4RNM9:82534,0,33,51.0,1.0,8.0,-8.08159,-19.88445242782472,-37570.21576783467,-37571.75368923405,-37577.56311464689,35.465309990138195,133.96853260114807,149.54939016346154,1000,37,7,0.0039555709809064,False,,229.0
99245,B4RNM9:99245,0,34,143.0,0.0,,-6.33347,-13.745739633848176,-39266.04947140914,-39268.46989488813,-39273.16871961903,55.8162914076956,108.3574724544055,150.42802422825292,838,70,16,0.0019469921244308,True,,230.0
16581,B4RNM9:16581,0,29,124.0,0.0,,-7.73371,-18.5735423663197,-33539.94890344015,-33540.931003594065,-33547.55396597869,22.647767573854114,152.72914085098805,156.80336605852247,713,37,8,0.0019887518137693,True,,231.0
145581,B4RNM9:145581,0,34,129.0,0.0,,-7.27428,-27.13427634852708,-53116.89772238501,-53118.92836491542,-53124.87519259887,46.82772919936129,137.1371042347006,156.8305570855348,1000,126,7,0.0039592701941728,False,,232.0
82954,B4RNM9:82954,0,78,181.0,0.0,,-9.12761,-42.90276194261571,-99291.50581095438,-99299.01199656834,-99300.29010804204,173.09675237635565,29.47395077214131,159.66794120588125,764,300,17,0.0019010265823453,True,,233.0
35644,B4RNM9:35644,0,42,32.0,1.0,8.0,-9.19815,-15.743295847260129,-46331.60305631517,-46335.33559387853,-46339.21940329224,86.07436100942402,89.56277274986708,159.89383791203096,1000,77,7,0.0157018043100833,False,,234.0
72284,B4RNM9:72284,0,40,80.0,0.0,,-8.89559,-40.51405358550216,-47978.43483848626,-47980.188386242895,-47987.235550538135,40.43777191514134,162.51146930060742,162.4351876302466,1000,55,8,0.003821340156719,False,,235.0
62482,B4RNM9:62482,0,34,46.0,1.0,8.0,-8.03449,-38.92879378034696,-38040.13509051598,-38042.283415469625,-38049.423409487164,49.54155034928453,164.65217355180823,175.26493012074582,447,35,7,0.0015385921578854,True,,236.0
109201,B4RNM9:109201,0,55,67.0,0.0,,-7.72881,-49.06923764068607,-68719.28734810722,-68721.40273524803,-68729.13912966789,48.78198634108432,178.40549355568544,178.1182422560837,1000,158,10,0.0240507554262876,False,,237.0
